trial_num,country_pair,model_name,temperature,sim_score_1_to,sim_score_2_to,sim_score_1_and,sim_score_2_and,sim_score_1_degree,sim_score_2_degree,sim_diff_to,sim_diff_and,sim_diff_degree
71,U.S.A.-Canada,llama3.1_70B,1.0,12,16,16,17,16,16,-4,-1,0
72,U.S.A.-Canada,llama3.1_70B,1.0,17,17,17,16,16,17,0,1,-1
73,U.S.A.-Canada,llama3.1_70B,1.0,17,16,17,17,17,16,1,0,1
74,U.S.A.-Canada,llama3.1_70B,1.0,17,17,17,17,15,16,0,0,-1
75,U.S.A.-Canada,llama3.1_70B,1.0,16,18,16,18,16,16,-2,-2,0
76,U.S.A.-Canada,llama3.1_70B,1.0,18,17,17,16,12,16,1,1,-4
77,U.S.A.-Canada,llama3.1_70B,1.0,16,17,16,17,16,16,-1,-1,0
1,U.S.S.R.-Israel,llama3.1_70B,1.0,2,5,4,2,3,4,-3,2,-1
2,U.S.S.R.-Israel,llama3.1_70B,1.0,3,3,4,2,3,3,0,2,0
3,U.S.S.R.-Israel,llama3.1_70B,1.0,3,5,2,2,2,2,-2,0,0
4,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,1,3,5,-2,1,-2
5,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,2,2,2,0,1,0
6,U.S.S.R.-Israel,llama3.1_70B,1.0,1,2,4,4,2,1,-1,0,1
7,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,2,2,2,-2,0,0
8,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,1,2,2,1,1,0
9,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,3,0,0,-1
10,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,4,2,2,0,-1,0
11,U.S.S.R.-Israel,llama3.1_70B,1.0,4,4,4,2,2,2,0,2,0
12,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,2,2,4,-1,0,-2
13,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,4,2,4,0,-2,-2
14,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,1,2,2,2,0,-1,0
15,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,2,2,2,-1,0,0
16,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,4,2,2,4,0,2,-2
17,U.S.S.R.-Israel,llama3.1_70B,1.0,3,1,2,2,4,4,2,0,0
18,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,2,3,2,-2,0,1
19,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,4,2,2,2,-1,2,0
20,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,3,4,1,-2,-1,3
21,U.S.S.R.-Israel,llama3.1_70B,1.0,2,5,2,3,2,4,-3,-1,-2
22,U.S.S.R.-Israel,llama3.1_70B,1.0,3,1,3,2,2,2,2,1,0
23,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,3,2,4,-1,-1,-2
24,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,4,2,3,1,-2,-1
25,U.S.S.R.-Israel,llama3.1_70B,1.0,4,3,4,2,2,2,1,2,0
26,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,2,2,4,0,1,-2
27,U.S.S.R.-Israel,llama3.1_70B,1.0,1,4,2,4,2,2,-3,-2,0
28,U.S.S.R.-Israel,llama3.1_70B,1.0,4,2,2,2,2,2,2,0,0
29,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,3,2,4,-2,-1,-2
30,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,4,2,2,1,-2,0
31,U.S.S.R.-Israel,llama3.1_70B,1.0,2,5,1,2,2,2,-3,-1,0
32,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,4,0,0,-2
33,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
34,U.S.S.R.-Israel,llama3.1_70B,1.0,1,2,2,5,2,4,-1,-3,-2
35,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,1,2,2,8,-2,-1,-6
36,U.S.S.R.-Israel,llama3.1_70B,1.0,1,3,3,2,2,4,-2,1,-2
37,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,4,4,2,2,0,0,0
38,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,3,2,3,0,-1,-1
39,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,4,2,2,4,0,2,-2
40,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,3,4,3,0,-1,1
41,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,2,2,3,0,1,-1
42,U.S.S.R.-Israel,llama3.1_70B,1.0,1,2,2,2,2,1,-1,0,1
43,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,2,2,2,-1,0,0
44,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,2,2,5,-1,0,-3
45,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,5,2,2,4,-2,3,-2
46,U.S.S.R.-Israel,llama3.1_70B,1.0,4,2,2,2,2,2,2,0,0
47,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,3,0,0,-1
48,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,2,5,2,2,-1,-3,0
49,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,2,2,2,-2,0,0
50,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,2,2,4,1,0,-2
51,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,2,2,4,-2,0,-2
52,U.S.S.R.-Israel,llama3.1_70B,1.0,2,3,4,3,2,4,-1,1,-2
53,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
54,U.S.S.R.-Israel,llama3.1_70B,1.0,4,2,2,2,2,5,2,0,-3
55,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,4,2,4,0,-2,-2
56,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,1,2,2,0,1,0
57,U.S.S.R.-Israel,llama3.1_70B,1.0,1,4,2,2,2,2,-3,0,0
58,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,3,2,2,0,0,0
59,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,2,2,4,1,0,-2
60,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,4,4,0,0,0
61,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,1,2,2,0,2,0
62,U.S.S.R.-Israel,llama3.1_70B,1.0,2,1,2,2,2,3,1,0,-1
63,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,3,2,2,2,0,1,0
64,U.S.S.R.-Israel,llama3.1_70B,1.0,4,4,2,4,2,2,0,-2,0
65,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,1,0,0,1
66,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,3,1,2,2,-2,2,0
67,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
68,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
69,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,1,2,4,0,1,-2
70,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
71,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
72,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,3,3,0,0,0
73,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,4,2,2,-2,-2,0
74,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,5,2,2,0,-3,0
75,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,1,2,2,4,-2,-1,-2
76,U.S.S.R.-Israel,llama3.1_70B,1.0,2,2,2,2,2,2,0,0,0
77,U.S.S.R.-Israel,llama3.1_70B,1.0,2,4,2,2,2,2,-2,0,0
1,England-Ireland,llama3.1_70B,1.0,14,12,16,16,17,12,2,0,5
2,England-Ireland,llama3.1_70B,1.0,12,12,12,17,16,14,0,-5,2
3,England-Ireland,llama3.1_70B,1.0,17,15,12,14,14,12,2,-2,2
4,England-Ireland,llama3.1_70B,1.0,18,8,10,16,12,12,10,-6,0
5,England-Ireland,llama3.1_70B,1.0,16,12,16,8,12,12,4,8,0
6,England-Ireland,llama3.1_70B,1.0,16,17,12,16,16,10,-1,-4,6
7,England-Ireland,llama3.1_70B,1.0,12,17,12,8,12,12,-5,4,0
8,England-Ireland,llama3.1_70B,1.0,17,12,16,12,12,14,5,4,-2
9,England-Ireland,llama3.1_70B,1.0,12,17,17,17,12,12,-5,0,0
10,England-Ireland,llama3.1_70B,1.0,12,8,18,12,12,12,4,6,0
11,England-Ireland,llama3.1_70B,1.0,12,8,12,12,14,12,4,0,2
12,England-Ireland,llama3.1_70B,1.0,12,16,12,14,17,8,-4,-2,9
13,England-Ireland,llama3.1_70B,1.0,10,8,16,8,12,12,2,8,0
14,England-Ireland,llama3.1_70B,1.0,17,12,14,12,12,12,5,2,0
15,England-Ireland,llama3.1_70B,1.0,16,12,16,8,12,12,4,8,0
16,England-Ireland,llama3.1_70B,1.0,15,12,16,10,12,12,3,6,0
17,England-Ireland,llama3.1_70B,1.0,15,14,16,12,16,12,1,4,4
18,England-Ireland,llama3.1_70B,1.0,14,12,14,12,12,12,2,2,0
19,England-Ireland,llama3.1_70B,1.0,14,12,14,11,14,12,2,3,2
20,England-Ireland,llama3.1_70B,1.0,12,16,12,12,16,12,-4,0,4
21,England-Ireland,llama3.1_70B,1.0,15,15,16,12,12,12,0,4,0
22,England-Ireland,llama3.1_70B,1.0,16,12,16,16,16,12,4,0,4
23,England-Ireland,llama3.1_70B,1.0,17,14,12,12,14,8,3,0,6
24,England-Ireland,llama3.1_70B,1.0,16,17,14,16,16,12,-1,-2,4
25,England-Ireland,llama3.1_70B,1.0,12,16,18,14,12,12,-4,4,0
26,England-Ireland,llama3.1_70B,1.0,14,14,8,8,12,16,0,0,-4
27,England-Ireland,llama3.1_70B,1.0,12,10,16,16,14,12,2,0,2
28,England-Ireland,llama3.1_70B,1.0,17,12,16,12,16,10,5,4,6
29,England-Ireland,llama3.1_70B,1.0,12,12,12,10,16,14,0,2,2
30,England-Ireland,llama3.1_70B,1.0,17,12,14,12,10,8,5,2,2
31,England-Ireland,llama3.1_70B,1.0,12,12,16,12,16,14,0,4,2
32,England-Ireland,llama3.1_70B,1.0,12,17,12,16,12,12,-5,-4,0
33,England-Ireland,llama3.1_70B,1.0,16,16,10,8,16,14,0,2,2
34,England-Ireland,llama3.1_70B,1.0,18,16,12,12,12,17,2,0,-5
35,England-Ireland,llama3.1_70B,1.0,10,12,18,15,12,12,-2,3,0
36,England-Ireland,llama3.1_70B,1.0,18,16,12,12,10,10,2,0,0
37,England-Ireland,llama3.1_70B,1.0,12,12,8,15,12,12,0,-7,0
38,England-Ireland,llama3.1_70B,1.0,12,17,16,12,17,12,-5,4,5
39,England-Ireland,llama3.1_70B,1.0,16,12,12,8,14,12,4,4,2
40,England-Ireland,llama3.1_70B,1.0,16,12,18,8,12,8,4,10,4
41,England-Ireland,llama3.1_70B,1.0,12,16,10,12,16,8,-4,-2,8
42,England-Ireland,llama3.1_70B,1.0,12,16,12,12,12,12,-4,0,0
43,England-Ireland,llama3.1_70B,1.0,8,15,14,8,16,16,-7,6,0
44,England-Ireland,llama3.1_70B,1.0,12,12,16,12,12,8,0,4,4
45,England-Ireland,llama3.1_70B,1.0,12,12,14,12,12,12,0,2,0
46,England-Ireland,llama3.1_70B,1.0,16,12,16,8,12,12,4,8,0
47,England-Ireland,llama3.1_70B,1.0,16,12,16,14,14,14,4,2,0
48,England-Ireland,llama3.1_70B,1.0,12,16,16,8,16,17,-4,8,-1
49,England-Ireland,llama3.1_70B,1.0,14,12,16,12,10,12,2,4,-2
50,England-Ireland,llama3.1_70B,1.0,17,16,12,16,12,12,1,-4,0
51,England-Ireland,llama3.1_70B,1.0,10,12,16,12,16,12,-2,4,4
52,England-Ireland,llama3.1_70B,1.0,17,16,16,12,12,12,1,4,0
53,England-Ireland,llama3.1_70B,1.0,12,16,16,12,12,12,-4,4,0
54,England-Ireland,llama3.1_70B,1.0,12,8,16,15,12,12,4,1,0
55,England-Ireland,llama3.1_70B,1.0,12,14,12,12,12,12,-2,0,0
56,England-Ireland,llama3.1_70B,1.0,15,17,16,12,14,12,-2,4,2
57,England-Ireland,llama3.1_70B,1.0,12,12,12,8,16,12,0,4,4
58,England-Ireland,llama3.1_70B,1.0,17,16,12,12,14,14,1,0,0
59,England-Ireland,llama3.1_70B,1.0,14,16,8,8,12,12,-2,0,0
60,England-Ireland,llama3.1_70B,1.0,16,14,14,16,14,12,2,-2,2
61,England-Ireland,llama3.1_70B,1.0,14,12,16,16,17,8,2,0,9
62,England-Ireland,llama3.1_70B,1.0,8,17,16,12,12,16,-9,4,-4
63,England-Ireland,llama3.1_70B,1.0,14,17,14,11,12,12,-3,3,0
64,England-Ireland,llama3.1_70B,1.0,17,16,16,12,16,12,1,4,4
65,England-Ireland,llama3.1_70B,1.0,8,12,12,12,16,12,-4,0,4
66,England-Ireland,llama3.1_70B,1.0,14,14,8,12,12,12,0,-4,0
67,England-Ireland,llama3.1_70B,1.0,16,12,16,16,14,12,4,0,2
68,England-Ireland,llama3.1_70B,1.0,10,12,8,16,12,12,-2,-8,0
69,England-Ireland,llama3.1_70B,1.0,12,12,16,12,16,10,0,4,6
70,England-Ireland,llama3.1_70B,1.0,12,16,18,12,12,12,-4,6,0
71,England-Ireland,llama3.1_70B,1.0,16,16,14,16,14,12,0,-2,2
72,England-Ireland,llama3.1_70B,1.0,18,12,16,16,12,16,6,0,-4
73,England-Ireland,llama3.1_70B,1.0,12,16,16,12,14,12,-4,4,2
74,England-Ireland,llama3.1_70B,1.0,14,17,17,15,17,17,-3,2,0
75,England-Ireland,llama3.1_70B,1.0,12,14,14,16,12,16,-2,-2,-4
76,England-Ireland,llama3.1_70B,1.0,16,10,17,16,12,12,6,1,0
77,England-Ireland,llama3.1_70B,1.0,17,15,14,16,12,14,2,-2,-2
1,Germany-Austria,llama3.1_70B,1.0,19,16,17,16,16,17,3,1,-1
2,Germany-Austria,llama3.1_70B,1.0,17,18,18,16,16,16,-1,2,0
3,Germany-Austria,llama3.1_70B,1.0,16,18,16,18,16,16,-2,-2,0
4,Germany-Austria,llama3.1_70B,1.0,16,16,19,18,18,16,0,1,2
5,Germany-Austria,llama3.1_70B,1.0,16,16,18,16,18,17,0,2,1
6,Germany-Austria,llama3.1_70B,1.0,16,17,19,16,17,18,-1,3,-1
7,Germany-Austria,llama3.1_70B,1.0,17,16,16,19,18,16,1,-3,2
8,Germany-Austria,llama3.1_70B,1.0,18,17,16,16,16,17,1,0,-1
9,Germany-Austria,llama3.1_70B,1.0,17,16,16,17,16,17,1,-1,-1
10,Germany-Austria,llama3.1_70B,1.0,16,18,19,17,16,16,-2,2,0
11,Germany-Austria,llama3.1_70B,1.0,16,17,17,18,16,16,-1,-1,0
12,Germany-Austria,llama3.1_70B,1.0,17,17,16,16,16,16,0,0,0
13,Germany-Austria,llama3.1_70B,1.0,16,19,16,16,18,18,-3,0,0
14,Germany-Austria,llama3.1_70B,1.0,18,19,16,16,16,16,-1,0,0
15,Germany-Austria,llama3.1_70B,1.0,19,16,16,16,16,15,3,0,1
16,Germany-Austria,llama3.1_70B,1.0,18,17,19,17,17,16,1,2,1
17,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,18,18,0,0,0
18,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,18,16,0,0,2
19,Germany-Austria,llama3.1_70B,1.0,16,17,18,16,16,18,-1,2,-2
20,Germany-Austria,llama3.1_70B,1.0,18,16,17,16,15,16,2,1,-1
21,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,16,16,0,0,0
22,Germany-Austria,llama3.1_70B,1.0,19,17,19,19,16,16,2,0,0
23,Germany-Austria,llama3.1_70B,1.0,17,17,18,18,16,18,0,0,-2
24,Germany-Austria,llama3.1_70B,1.0,17,16,16,16,15,16,1,0,-1
25,Germany-Austria,llama3.1_70B,1.0,17,19,16,16,18,16,-2,0,2
26,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,16,18,2,0,-2
27,Germany-Austria,llama3.1_70B,1.0,18,19,17,17,16,17,-1,0,-1
28,Germany-Austria,llama3.1_70B,1.0,17,16,16,17,16,17,1,-1,-1
29,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,16,18,2,0,-2
30,Germany-Austria,llama3.1_70B,1.0,17,16,16,16,16,16,1,0,0
31,Germany-Austria,llama3.1_70B,1.0,16,19,18,16,17,16,-3,2,1
32,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,16,16,0,0,0
33,Germany-Austria,llama3.1_70B,1.0,15,16,16,16,18,16,-1,0,2
34,Germany-Austria,llama3.1_70B,1.0,17,18,17,16,16,18,-1,1,-2
35,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,18,16,0,0,2
36,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,18,16,2,0,2
37,Germany-Austria,llama3.1_70B,1.0,18,18,16,16,16,15,0,0,1
38,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,16,18,0,0,-2
39,Germany-Austria,llama3.1_70B,1.0,18,19,16,19,18,17,-1,-3,1
40,Germany-Austria,llama3.1_70B,1.0,18,19,16,16,16,16,-1,0,0
41,Germany-Austria,llama3.1_70B,1.0,16,17,16,16,17,16,-1,0,1
42,Germany-Austria,llama3.1_70B,1.0,16,19,18,18,17,18,-3,0,-1
43,Germany-Austria,llama3.1_70B,1.0,16,18,16,16,15,16,-2,0,-1
44,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,17,16,2,0,1
45,Germany-Austria,llama3.1_70B,1.0,16,18,18,16,16,17,-2,2,-1
46,Germany-Austria,llama3.1_70B,1.0,15,18,16,16,16,18,-3,0,-2
47,Germany-Austria,llama3.1_70B,1.0,17,17,16,18,16,16,0,-2,0
48,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,17,16,2,0,1
49,Germany-Austria,llama3.1_70B,1.0,16,17,16,16,16,15,-1,0,1
50,Germany-Austria,llama3.1_70B,1.0,16,19,16,18,18,16,-3,-2,2
51,Germany-Austria,llama3.1_70B,1.0,16,18,17,16,16,18,-2,1,-2
52,Germany-Austria,llama3.1_70B,1.0,16,17,18,16,16,16,-1,2,0
53,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,17,16,0,0,1
54,Germany-Austria,llama3.1_70B,1.0,18,17,16,19,16,17,1,-3,-1
55,Germany-Austria,llama3.1_70B,1.0,16,17,16,17,16,18,-1,-1,-2
56,Germany-Austria,llama3.1_70B,1.0,19,16,16,16,16,18,3,0,-2
57,Germany-Austria,llama3.1_70B,1.0,19,18,16,16,16,18,1,0,-2
58,Germany-Austria,llama3.1_70B,1.0,18,17,16,19,16,18,1,-3,-2
59,Germany-Austria,llama3.1_70B,1.0,17,18,16,17,16,16,-1,-1,0
60,Germany-Austria,llama3.1_70B,1.0,16,16,17,16,16,17,0,1,-1
61,Germany-Austria,llama3.1_70B,1.0,16,16,17,16,16,18,0,1,-2
62,Germany-Austria,llama3.1_70B,1.0,18,19,16,16,16,16,-1,0,0
63,Germany-Austria,llama3.1_70B,1.0,18,16,18,16,17,16,2,2,1
64,Germany-Austria,llama3.1_70B,1.0,18,16,19,16,16,15,2,3,1
65,Germany-Austria,llama3.1_70B,1.0,17,18,16,17,18,18,-1,-1,0
66,Germany-Austria,llama3.1_70B,1.0,17,16,17,16,15,17,1,1,-2
67,Germany-Austria,llama3.1_70B,1.0,16,16,19,16,17,16,0,3,1
68,Germany-Austria,llama3.1_70B,1.0,19,18,18,17,16,18,1,1,-2
69,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,17,16,0,0,1
70,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,16,16,0,0,0
71,Germany-Austria,llama3.1_70B,1.0,17,16,18,16,16,16,1,2,0
72,Germany-Austria,llama3.1_70B,1.0,16,16,17,18,16,16,0,-1,0
73,Germany-Austria,llama3.1_70B,1.0,16,16,16,17,17,15,0,-1,2
74,Germany-Austria,llama3.1_70B,1.0,18,16,16,16,16,16,2,0,0
75,Germany-Austria,llama3.1_70B,1.0,16,16,16,16,18,17,0,0,1
76,Germany-Austria,llama3.1_70B,1.0,16,18,16,16,16,15,-2,0,1
77,Germany-Austria,llama3.1_70B,1.0,18,17,18,17,16,18,1,1,-2
1,U.S.S.R.-France,llama3.1_70B,1.0,5,2,2,4,4,2,3,-2,2
2,U.S.S.R.-France,llama3.1_70B,1.0,2,2,5,2,4,4,0,3,0
3,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,2,4,5,0,0,-1
4,U.S.S.R.-France,llama3.1_70B,1.0,3,5,3,3,4,2,-2,0,2
5,U.S.S.R.-France,llama3.1_70B,1.0,5,2,3,2,2,4,3,1,-2
6,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,8,2,4,-2,-6,-2
7,U.S.S.R.-France,llama3.1_70B,1.0,3,4,4,4,2,3,-1,0,-1
8,U.S.S.R.-France,llama3.1_70B,1.0,2,3,2,4,4,4,-1,-2,0
9,U.S.S.R.-France,llama3.1_70B,1.0,5,3,8,2,4,2,2,6,2
10,U.S.S.R.-France,llama3.1_70B,1.0,4,4,5,2,4,5,0,3,-1
11,U.S.S.R.-France,llama3.1_70B,1.0,2,4,3,2,4,2,-2,1,2
12,U.S.S.R.-France,llama3.1_70B,1.0,2,4,3,3,4,2,-2,0,2
13,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,3,3,2,0,-1,1
14,U.S.S.R.-France,llama3.1_70B,1.0,2,2,4,3,2,2,0,1,0
15,U.S.S.R.-France,llama3.1_70B,1.0,4,4,3,3,4,2,0,0,2
16,U.S.S.R.-France,llama3.1_70B,1.0,2,3,4,8,4,2,-1,-4,2
17,U.S.S.R.-France,llama3.1_70B,1.0,2,4,1,5,5,4,-2,-4,1
18,U.S.S.R.-France,llama3.1_70B,1.0,4,2,4,2,4,2,2,2,2
19,U.S.S.R.-France,llama3.1_70B,1.0,3,3,6,2,4,2,0,4,2
20,U.S.S.R.-France,llama3.1_70B,1.0,2,3,4,2,4,4,-1,2,0
21,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,2,2,4,0,0,-2
22,U.S.S.R.-France,llama3.1_70B,1.0,4,2,2,3,3,4,2,-1,-1
23,U.S.S.R.-France,llama3.1_70B,1.0,4,1,2,2,4,2,3,0,2
24,U.S.S.R.-France,llama3.1_70B,1.0,5,3,5,2,3,3,2,3,0
25,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,1,2,2,0,1,0
26,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,4,4,0,0,0
27,U.S.S.R.-France,llama3.1_70B,1.0,2,1,2,1,4,4,1,1,0
28,U.S.S.R.-France,llama3.1_70B,1.0,3,2,2,3,5,6,1,-1,-1
29,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,2,4,4,-2,0,0
30,U.S.S.R.-France,llama3.1_70B,1.0,3,2,2,3,4,4,1,-1,0
31,U.S.S.R.-France,llama3.1_70B,1.0,8,2,2,2,4,4,6,0,0
32,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,3,4,0,0,-1
33,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,4,5,2,-2,-2,3
34,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,2,4,2,0,0,2
35,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,5,8,2,-2,-3,6
36,U.S.S.R.-France,llama3.1_70B,1.0,2,5,2,2,4,2,-3,0,2
37,U.S.S.R.-France,llama3.1_70B,1.0,4,2,5,5,2,2,2,0,0
38,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,5,3,2,-2,-3,1
39,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,3,2,2,0,-1,0
40,U.S.S.R.-France,llama3.1_70B,1.0,2,1,2,2,5,4,1,0,1
41,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,2,5,0,0,-3
42,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,2,2,2,0,0,0
43,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,4,5,0,0,-1
44,U.S.S.R.-France,llama3.1_70B,1.0,3,2,4,1,5,3,1,3,2
45,U.S.S.R.-France,llama3.1_70B,1.0,3,2,3,2,4,3,1,1,1
46,U.S.S.R.-France,llama3.1_70B,1.0,4,2,2,1,5,4,2,1,1
47,U.S.S.R.-France,llama3.1_70B,1.0,2,5,3,3,3,4,-3,0,-1
48,U.S.S.R.-France,llama3.1_70B,1.0,2,3,1,3,4,4,-1,-2,0
49,U.S.S.R.-France,llama3.1_70B,1.0,2,4,2,2,3,4,-2,0,-1
50,U.S.S.R.-France,llama3.1_70B,1.0,8,4,2,2,2,3,4,0,-1
51,U.S.S.R.-France,llama3.1_70B,1.0,5,4,8,2,4,4,1,6,0
52,U.S.S.R.-France,llama3.1_70B,1.0,4,3,2,2,5,2,1,0,3
53,U.S.S.R.-France,llama3.1_70B,1.0,4,2,8,8,2,4,2,0,-2
54,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,4,2,0,0,2
55,U.S.S.R.-France,llama3.1_70B,1.0,4,4,3,5,2,2,0,-2,0
56,U.S.S.R.-France,llama3.1_70B,1.0,3,2,4,2,3,2,1,2,1
57,U.S.S.R.-France,llama3.1_70B,1.0,4,4,2,5,2,2,0,-3,0
58,U.S.S.R.-France,llama3.1_70B,1.0,4,5,2,4,2,2,-1,-2,0
59,U.S.S.R.-France,llama3.1_70B,1.0,2,3,5,2,2,5,-1,3,-3
60,U.S.S.R.-France,llama3.1_70B,1.0,2,4,5,8,4,4,-2,-3,0
61,U.S.S.R.-France,llama3.1_70B,1.0,4,2,1,4,5,2,2,-3,3
62,U.S.S.R.-France,llama3.1_70B,1.0,4,2,2,2,2,2,2,0,0
63,U.S.S.R.-France,llama3.1_70B,1.0,4,2,3,2,5,2,2,1,3
64,U.S.S.R.-France,llama3.1_70B,1.0,2,5,4,2,4,4,-3,2,0
65,U.S.S.R.-France,llama3.1_70B,1.0,4,2,2,2,2,4,2,0,-2
66,U.S.S.R.-France,llama3.1_70B,1.0,8,4,2,5,4,4,4,-3,0
67,U.S.S.R.-France,llama3.1_70B,1.0,8,3,4,5,2,2,5,-1,0
68,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,4,2,0,0,2
69,U.S.S.R.-France,llama3.1_70B,1.0,3,4,2,2,4,2,-1,0,2
70,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,4,6,0,0,-2
71,U.S.S.R.-France,llama3.1_70B,1.0,8,3,4,4,2,2,5,0,0
72,U.S.S.R.-France,llama3.1_70B,1.0,8,5,2,2,5,4,3,0,1
73,U.S.S.R.-France,llama3.1_70B,1.0,2,2,3,2,5,5,0,1,0
74,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,3,4,3,0,-1,1
75,U.S.S.R.-France,llama3.1_70B,1.0,2,2,2,2,2,5,0,0,-3
76,U.S.S.R.-France,llama3.1_70B,1.0,2,2,5,4,2,2,0,1,0
77,U.S.S.R.-France,llama3.1_70B,1.0,5,2,5,2,2,4,3,3,-2
1,Belgium-Luxembourg,llama3.1_70B,1.0,18,18,16,17,16,18,0,-1,-2
2,Belgium-Luxembourg,llama3.1_70B,1.0,16,12,16,19,17,17,4,-3,0
3,Belgium-Luxembourg,llama3.1_70B,1.0,18,12,19,17,19,16,6,2,3
